#time-us	inter1	inter2	sxr-Al	sxr-Zr	
-1.976024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.975024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.974024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.973024E+1	3.875712E-3	-2.649843E-2	-1.874829E-2	-9.998720E-3
-1.972024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.971024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.970024E+1	3.875712E-3	-2.649843E-2	-1.874829E-2	-9.998720E-3
-1.969024E+1	3.875712E-3	-2.649843E-2	-1.874829E-2	-9.998720E-3
-1.968024E+1	3.875712E-3	-2.649843E-2	-1.874829E-2	-9.998720E-3
-1.967024E+1	3.875712E-3	-2.649843E-2	-1.874829E-2	-9.998720E-3
-1.966024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.965024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.964024E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.963024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.962024E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.961024E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.960024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.959024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.958024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.957024E+1	3.875712E-3	-2.649843E-2	-1.874829E-2	-9.998720E-3
-1.956024E+1	3.875712E-3	-2.649843E-2	-1.874829E-2	-1.624870E-2
-1.955024E+1	3.875712E-3	-2.649843E-2	-1.874829E-2	-9.998720E-3
-1.954024E+1	3.875712E-3	-2.649843E-2	-1.874829E-2	-9.998720E-3
-1.953024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.952024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.951024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.950024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.949024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.948024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.947024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.946024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.945024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.944024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.943024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.942024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.941024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.940024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.939024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.938024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.937024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.936024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.935024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.934024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.933024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.932024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.931024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.930024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.929024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.928024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.927024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.926024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.925024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.924024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.923024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.922024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.921024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.920024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.919024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.918024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.917024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.916024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.915024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.914024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.913024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-1.624870E-2
-1.912024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-1.624870E-2
-1.911024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.910024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.909024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.908024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.907024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.906024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.905024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.904024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.903024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.902024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.901024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.900024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.899024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.898024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.897024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-1.624870E-2
-1.896024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-1.624870E-2
-1.895024E+1	3.875712E-3	-2.649843E-2	-1.874829E-2	-9.998720E-3
-1.894024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-1.624870E-2
-1.893024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.892024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.891024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.890024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.889024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.888024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.887024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.886024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.885024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.884024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.883024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.882024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-1.624870E-2
-1.881024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-1.624870E-2
-1.880024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.879024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-1.624870E-2
-1.878024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-1.624870E-2
-1.877024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.876024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.875024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.874024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.873024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.872024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.871024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.870024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-1.624870E-2
-1.869024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-1.624870E-2
-1.868024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-1.624870E-2
-1.867024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-1.624870E-2
-1.866024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-1.624870E-2
-1.865024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.864024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.863024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.862024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.861024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.860024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.859024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.858024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.857024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.856024E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.855024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.854024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.853024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.852024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.851024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.850024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.849024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.848024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.847024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.846024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.845024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.844024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.843024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.842024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.841024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.840024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.839024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.838024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.837024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.836024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.835024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.834024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.833024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.832024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.831024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.830024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.829024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.828024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.827024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.826024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.825024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.824024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.823024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.822024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.821024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.820024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.819024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.818024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.817024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.816024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.815024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.814024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.813024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.812024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.811024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.810024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.809024E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.808024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.807024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.806024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.805024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.804024E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.803024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.802024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.801024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.800024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.799024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.798024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.797024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.796024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.795024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.794024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.793024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.792024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.791024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.790024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.789024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.788024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.787024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.786024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.785024E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.784024E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.783024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.782024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.781024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.780024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.779024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.778024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.777024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.776024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.775024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.774024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.773024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.772024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.771024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.770024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.769024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.768024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.767024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.766024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.765024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.764024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.763024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.762024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.761024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.760024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.759024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.758024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.757024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.756024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.755024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.754024E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.753024E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.752024E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.751024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.750024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.749024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.748024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.747024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.746024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.745024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.744024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.743024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.742024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.741024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.740024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.739024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.738024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.737024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.736024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.735024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.734024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.733024E+1	3.875712E-3	-2.024845E-2	-6.248320E-3	-9.998720E-3
-1.732024E+1	3.875712E-3	-2.024845E-2	-6.248320E-3	-9.998720E-3
-1.731024E+1	3.875712E-3	-2.024845E-2	-6.248320E-3	-9.998720E-3
-1.730024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.729024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.728024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.727024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.726024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.725024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.724024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.723024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.722024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.721024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.720024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.719024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.718024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.717024E+1	7.507200E-4	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.716024E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.715024E+1	7.507200E-4	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.714024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.713024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.712024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.711024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.710024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.709024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.708024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.707024E+1	3.875712E-3	-2.024845E-2	-6.248320E-3	-9.998720E-3
-1.706024E+1	3.875712E-3	-2.024845E-2	-6.248320E-3	-9.998720E-3
-1.705024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.704024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.703024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.702024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.701024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.700024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.699024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.698024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.697024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.696024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.695024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-3.748736E-3
-1.694024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-3.748736E-3
-1.693024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-3.748736E-3
-1.692024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.691024E+1	3.875712E-3	-2.024845E-2	-6.248320E-3	-9.998720E-3
-1.690024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.689024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.688024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.687024E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.686024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.685024E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
