#time-us	inter1	inter2	sxr-Al	sxr-Zr	
-1.957769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.956769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.955769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.954769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.953769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.952769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.951769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.950769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.949769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.948769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.947769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.946769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.945769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.944769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.943769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.942769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.941769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.940769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.939769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.938769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.937769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.936769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.935769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.934769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.933769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.932769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.931769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.930769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.929769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.928769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.927769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.926769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.925769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.924769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.923769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.922769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.921769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.920769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.919769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.918769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.917769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.916769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.915769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.914769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.913769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.912769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.911769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.910769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.909769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.908769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.907769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.906769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.905769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.904769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.903769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.902769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.901769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.900769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.899769E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.898769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.897769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.896769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.895769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.894769E+1	3.875712E-3	-2.649843E-2	-1.874829E-2	-9.998720E-3
-1.893769E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.892769E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.891769E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.890769E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.889769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.888769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.887769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.886769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.885769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.884769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.883769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.882769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.881769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.880769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.879769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.878769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.877769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.876769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.875769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.874769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.873769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.872769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.871769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.870769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.869769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.868769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.867769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.866769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.865769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.864769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.863769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.862769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.861769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.860769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.859769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.858769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.857769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.856769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.855769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.854769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.853769E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.852769E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.851769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.850769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-3.748736E-3
-1.849769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.848769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.847769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.846769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.845769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.844769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.843769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.842769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.841769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.840769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.839769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.838769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.837769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.836769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.835769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.834769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.833769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.832769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-3.748736E-3
-1.831769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.830769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.829769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.828769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.827769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.826769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.825769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.824769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.823769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.822769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.821769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.820769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.819769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.818769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.817769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.816769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.815769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.814769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.813769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.812769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.811769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.810769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.809769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.808769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.807769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.806769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.805769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.804769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.803769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.802769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.801769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.800769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.799769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.798769E+1	3.875712E-3	-2.024845E-2	-6.248320E-3	-9.998720E-3
-1.797769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.796769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.795769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.794769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.793769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.792769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.791769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.790769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.789769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.788769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.787769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.786769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.785769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.784769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.783769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.782769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.781769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.780769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.779769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.778769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.777769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.776769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.775769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.774769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.773769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.772769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.771769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.770769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.769769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.768769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.767769E+1	3.875712E-3	-2.024845E-2	-6.248320E-3	-9.998720E-3
-1.766769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.765769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.764769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.763769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.762769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.761769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.760769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.759769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.758769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.757769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.756769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.755769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.754769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.753769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.752769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.751769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.750769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.749769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.748769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.747769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.746769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.745769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.744769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-1.624870E-2
-1.743769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.742769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.741769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.740769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.739769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.738769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.737769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.736769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.735769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.734769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.733769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.732769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.731769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.730769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.729769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.728769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.727769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.726769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.725769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.724769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.723769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.722769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.721769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.720769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.719769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.718769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.717769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.716769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.715769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.714769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.713769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.712769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.711769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.710769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.709769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.708769E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.707769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.706769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.705769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.704769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.703769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.702769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.701769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.700769E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.699769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.698769E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.697769E+1	3.875712E-3	-2.649843E-2	-1.249830E-2	-9.998720E-3
-1.696769E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.695769E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.694769E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.693769E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.692769E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.691769E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.690769E+1	7.507200E-4	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.689769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.688769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.687769E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.686769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.685769E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
