#time-us	inter1	inter2	sxr-Al	sxr-Zr	
-1.932725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.931725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.930725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.929725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.928725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.927725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.926725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.925725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.924725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.923725E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.922725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.921725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.920725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.919725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.918725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.917725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.916725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.915725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.914725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.913725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.912725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.911725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.910725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.909725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.908725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.907725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.906725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.905725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.904725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.903725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.902725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.901725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.900725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.899725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.898725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.897725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.896725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.895725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.894725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.893725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.892725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-3.748736E-3
-1.891725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-3.748736E-3
-1.890725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-3.748736E-3
-1.889725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-3.748736E-3
-1.888725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-3.748736E-3
-1.887725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.886725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.885725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.884725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.883725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.882725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.881725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.880725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.879725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.878725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.877725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.876725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.875725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.874725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.873725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.872725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.871725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.870725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.869725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.868725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.867725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.866725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.865725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.864725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.863725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.862725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.861725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.860725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.859725E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.858725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.857725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.856725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.855725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.854725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.853725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.852725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.851725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.850725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.849725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.848725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.847725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.846725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.845725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.844725E+1	3.875712E-3	-2.024845E-2	-2.499827E-2	-9.998720E-3
-1.843725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.842725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.841725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.840725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.839725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.838725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.837725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.836725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.835725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.834725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.833725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.832725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.831725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.830725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.829725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.828725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.827725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.826725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.825725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.824725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.823725E+1	3.875712E-3	-7.748480E-3	-1.874829E-2	-9.998720E-3
-1.822725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.821725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.820725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.819725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.818725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.817725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.816725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.815725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.814725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.813725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.812725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.811725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.810725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.809725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.808725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.807725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.806725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.805725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.804725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.803725E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.802725E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.801725E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.800725E+1	3.875712E-3	-2.024845E-2	-1.249830E-2	-9.998720E-3
-1.799725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.798725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.797725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.796725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.795725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.794725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.793725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.792725E+1	7.507200E-4	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.791725E+1	7.507200E-4	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.790725E+1	7.507200E-4	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.789725E+1	7.507200E-4	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.788725E+1	7.507200E-4	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.787725E+1	7.507200E-4	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.786725E+1	7.507200E-4	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.785725E+1	7.507200E-4	-1.399846E-2	-1.874829E-2	-1.624870E-2
-1.784725E+1	7.507200E-4	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.783725E+1	7.507200E-4	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.782725E+1	7.507200E-4	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.781725E+1	7.507200E-4	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.780725E+1	7.507200E-4	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.779725E+1	7.507200E-4	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.778725E+1	7.507200E-4	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.777725E+1	7.507200E-4	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.776725E+1	7.507200E-4	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.775725E+1	7.507200E-4	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.774725E+1	7.507200E-4	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.773725E+1	7.507200E-4	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.772725E+1	7.507200E-4	-2.024845E-2	-1.874829E-2	-1.624870E-2
-1.771725E+1	7.507200E-4	-2.024845E-2	-1.874829E-2	-1.624870E-2
-1.770725E+1	7.507200E-4	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.769725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.768725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.767725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.766725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.765725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.764725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.763725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.762725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.761725E+1	3.875712E-3	-1.399846E-2	-1.249830E-2	-9.998720E-3
-1.760725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.759725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.758725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.757725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.756725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.755725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.754725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.753725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.752725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.751725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.750725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.749725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.748725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.747725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.746725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-1.624870E-2
-1.745725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.744725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.743725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.742725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.741725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.740725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.739725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.738725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.737725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.736725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.735725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.734725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.733725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.732725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.731725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.730725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.729725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.728725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.727725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.726725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.725725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.724725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.723725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-1.624870E-2
-1.722725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.721725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.720725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.719725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.718725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.717725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.716725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.715725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.714725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.713725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.712725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.711725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.710725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.709725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.708725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.707725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.706725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.705725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.704725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.703725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.702725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.701725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.700725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-1.624870E-2
-1.699725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-1.624870E-2
-1.698725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.697725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.696725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.695725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.694725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.693725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.692725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.691725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.690725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.689725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.688725E+1	3.875712E-3	-2.024845E-2	-1.874829E-2	-9.998720E-3
-1.687725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.686725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
-1.685725E+1	3.875712E-3	-1.399846E-2	-1.874829E-2	-9.998720E-3
